,HouseNumber,Street,StreetSuffix,City,State,Zip,StreetName,Address,StateName,Zip4,AddressType,RBDI,Active,Fips,County,ResultCode,MAK,
80,2703,9th,Ave,Cape Coral,FL,33993,,2703 NW 9th Ave,Florida,8628,Street,Residential,Yes,12071,lee                      ,AS01,5925573212,
81,2707,9th,Ave,Cape Coral,FL,33993,,2707 NW 9th Ave,Florida,8628,Street,Residential,Yes,12071,lee                      ,AS01,9214904873,
82,2708,9th,Ave,Cape Coral,FL,33993,,2708 NW 9th Ave,Florida,8626,Street,Residential,Yes,12071,lee                      ,AS01,7770924625,
83,2719,9th,Ave,Cape Coral,FL,33993,,2719 NW 9th Ave,Florida,8628,Street,Residential,Yes,12071,lee                      ,AS01,5566752317,
84,2723,9th,Ave,Cape Coral,FL,33993,,2723 NW 9th Ave,Florida,8628,Street,Residential,Yes,12071,lee                      ,AS01,2991113142,
85,2809,9th,Ave,Cape Coral,FL,33993,,2809 NW 9th Ave,Florida,8629,Street,Residential,Yes,12071,lee                      ,AS01,1003739622,
86,2825,9th,Ave,Cape Coral,FL,33993,,2825 NW 9th Ave,Florida,8629,Street,Residential,Yes,12071,lee                      ,AS01,1507846590,
87,2903,9th,Ave,Cape Coral,FL,33993,,2903 NW 9th Ave,Florida,8665,Street,Residential,Yes,12071,lee                      ,AS01,1419957005,
0,110,16th,Ter,Cape Coral,FL,33990,,110 SE 16th Ter,Florida,2066,Street,Residential,Yes,12071,lee                      ,AS01,4245820806,
1,117,16th,Ter,Cape Coral,FL,33990,,117 SE 16th Ter,Florida,2067,Street,Residential,Yes,12071,lee                      ,AS01,4446366870,
2,118,16th,Ter,Cape Coral,FL,33990,,118 SE 16th Ter,Florida,2066,Street,Residential,Yes,12071,lee                      ,AS01,6198667945,
3,122,16th,Ter,Cape Coral,FL,33990,,122 SE 16th Ter,Florida,2066,Street,Residential,Yes,12071,lee                      ,AS01,4739085594,
4,125,16th,Ter,Cape Coral,FL,33990,,125 SE 16th Ter,Florida,2067,Street,Residential,Yes,12071,lee                      ,AS01,5012108141,
5,126,16th,Ter,Cape Coral,FL,33990,,126 SE 16th Ter,Florida,2066,Street,Residential,Yes,12071,lee                      ,AS01,8809459893,
6,129,16th,Ter,Cape Coral,FL,33990,,129 SE 16th Ter,Florida,2067,Street,Residential,Yes,12071,lee                      ,AS01,2091723290,
7,130,16th,Ter,Cape Coral,FL,33990,,130 SE 16th Ter,Florida,2066,Street,Residential,Yes,12071,lee                      ,AS01,7265706233,
8,133,16th,Ter,Cape Coral,FL,33990,,133 SE 16th Ter,Florida,2067,Street,Residential,Yes,12071,lee                      ,AS01,1477683982,
9,137,16th,Ter,Cape Coral,FL,33990,,137 SE 16th Ter,Florida,2067,Street,Residential,Yes,12071,lee                      ,AS01,8952376061,
10,138,16th,Ter,Cape Coral,FL,33990,,138 SE 16th Ter,Florida,2066,Street,Residential,Yes,12071,lee                      ,AS01,8733852246,
11,141,16th,Ter,Cape Coral,FL,33990,,141 SE 16th Ter,Florida,2067,Street,Residential,Yes,12071,lee                      ,AS01,7258411168,
12,142,16th,Ter,Cape Coral,FL,33990,,142 SE 16th Ter,Florida,2066,Street,Residential,Yes,12071,lee                      ,AS01,1470174110,
13,145,16th,Ter,Cape Coral,FL,33990,,145 SE 16th Ter,Florida,2067,Street,Residential,Yes,12071,lee                      ,AS01,7172251121,
14,146,16th,Ter,Cape Coral,FL,33990,,146 SE 16th Ter,Florida,2066,Street,Residential,Yes,12071,lee                      ,AS01,7787357074,
15,149,16th,Ter,Cape Coral,FL,33990,,149 SE 16th Ter,Florida,2067,Street,Residential,Yes,12071,lee                      ,AS01,2638666390,
16,150,16th,Ter,Cape Coral,FL,33990,,150 SE 16th Ter,Florida,2066,Street,Residential,Yes,12071,lee                      ,AS01,7871742645,
17,153,16th,Ter,Cape Coral,FL,33990,,153 SE 16th Ter,Florida,2067,Street,Residential,Yes,12071,lee                      ,AS01,4630868407,
18,154,16th,Ter,Cape Coral,FL,33990,,154 SE 16th Ter,Florida,2066,Street,Residential,Yes,12071,lee                      ,AS01,1769402395,
19,157,16th,Ter,Cape Coral,FL,33990,,157 SE 16th Ter,Florida,2067,Street,Residential,Yes,12071,lee                      ,AS01,6496567106,
20,158,16th,Ter,Cape Coral,FL,33990,,158 SE 16th Ter,Florida,2066,Street,Residential,Yes,12071,lee                      ,AS01,8975040139,
21,161,16th,Ter,Cape Coral,FL,33990,,161 SE 16th Ter,Florida,2067,Street,Residential,Yes,12071,lee                      ,AS01,5313818612,
22,162,16th,Ter,Cape Coral,FL,33990,,162 SE 16th Ter,Florida,2066,Street,Residential,Yes,12071,lee                      ,AS01,6253262947,
23,165,16th,Ter,Cape Coral,FL,33990,,165 SE 16th Ter,Florida,2067,Street,Residential,Yes,12071,lee                      ,AS01,7121874314,
24,166,16th,Ter,Cape Coral,FL,33990,,166 SE 16th Ter,Florida,2066,Street,Residential,Yes,12071,lee                      ,AS01,2526654108,
25,169,16th,Ter,Cape Coral,FL,33990,,169 SE 16th Ter,Florida,2067,Street,Residential,Yes,12071,lee                      ,AS01,1563433505,
26,170,16th,Ter,Cape Coral,FL,33990,,170 SE 16th Ter,Florida,2066,Street,Residential,Yes,12071,lee                      ,"AS01,AS16",3712102683,
27,173,16th,Ter,Cape Coral,FL,33990,,173 SE 16th Ter,Florida,2067,Street,Residential,Yes,12071,lee                      ,AS01,7155606046,
28,202,16th,Ter,Cape Coral,FL,33990,,202 SE 16th Ter,Florida,2070,Street,Residential,Yes,12071,lee                      ,AS01,6092006359,
29,203,16th,Ter,Cape Coral,FL,33990,,203 SE 16th Ter,Florida,609,Street,Residential,Yes,12071,lee                      ,AS01,3065251716,
30,206,16th,Ter,Cape Coral,FL,33990,,206 SE 16th Ter,Florida,2070,Street,Residential,Yes,12071,lee                      ,AS01,8757521036,
31,207,16th,Ter,Cape Coral,FL,33990,,207 SE 16th Ter,Florida,609,Street,Residential,Yes,12071,lee                      ,AS01,7111244029,
32,210,16th,Ter,Cape Coral,FL,33990,,210 SE 16th Ter,Florida,2070,Street,Residential,Yes,12071,lee                      ,AS01,7277864999,
33,211,16th,Ter,Cape Coral,FL,33990,,211 SE 16th Ter,Florida,609,Street,Residential,Yes,12071,lee                      ,AS01,9705813664,
34,214,16th,Ter,Cape Coral,FL,33990,,214 SE 16th Ter,Florida,2070,Street,Residential,Yes,12071,lee                      ,AS01,7233070968,
35,215,16th,Ter,Cape Coral,FL,33990,,215 SE 16th Ter,Florida,609,Street,Residential,Yes,12071,lee                      ,AS01,7181975159,
36,219,16th,Ter,Cape Coral,FL,33990,,219 SE 16th Ter,Florida,609,Street,Residential,Yes,12071,lee                      ,AS01,5644257447,
37,222,16th,Ter,Cape Coral,FL,33990,,222 SE 16th Ter,Florida,2070,Street,Residential,Yes,12071,lee                      ,AS01,9794916911,
38,226,16th,Ter,Cape Coral,FL,33990,,226 SE 16th Ter,Florida,2070,Street,Residential,Yes,12071,lee                      ,AS01,3358353896,
39,303,16th,Ter,Cape Coral,FL,33990,,303 SE 16th Ter,Florida,610,Street,Residential,Yes,12071,lee                      ,AS01,8151810100,
40,304,16th,Ter,Cape Coral,FL,33990,,304 SE 16th Ter,Florida,2081,Street,Residential,Yes,12071,lee                      ,AS01,7713450876,
41,307,16th,Ter,Cape Coral,FL,33990,,307 SE 16th Ter,Florida,610,Street,Residential,Yes,12071,lee                      ,AS01,6078704697,
42,308,16th,Ter,Cape Coral,FL,33990,,308 SE 16th Ter,Florida,2081,Street,Residential,Yes,12071,lee                      ,AS01,9099667462,
43,311,16th,Ter,Cape Coral,FL,33990,,311 SE 16th Ter,Florida,610,Street,Residential,Yes,12071,lee                      ,AS01,5870077926,
44,312,16th,Ter,Cape Coral,FL,33990,,312 SE 16th Ter,Florida,2081,Street,Residential,Yes,12071,lee                      ,AS01,3224461816,
45,315,16th,Ter,Cape Coral,FL,33990,,315 SE 16th Ter,Florida,610,Street,Residential,Yes,12071,lee                      ,AS01,4074113915,
46,319,16th,Ter,Cape Coral,FL,33990,,319 SE 16th Ter,Florida,610,Street,Residential,Yes,12071,lee                      ,AS01,9827591885,
47,320,16th,Ter,Cape Coral,FL,33990,,320 SE 16th Ter,Florida,2081,Street,Residential,Yes,12071,lee                      ,AS01,1900499481,
48,401,16th,Ter,Cape Coral,FL,33990,,401 SE 16th Ter,Florida,2069,Street,Residential,Yes,12071,lee                      ,AS01,6265452517,
49,409,16th,Ter,Cape Coral,FL,33990,,409 SE 16th Ter,Florida,2069,Street,Residential,Yes,12071,lee                      ,AS01,9567777411,
50,416,16th,Ter,Cape Coral,FL,33990,,416 SE 16th Ter,Florida,611,Street,Residential,Yes,12071,lee                      ,AS01,1790168895,
51,417,16th,Ter,Cape Coral,FL,33990,,417 SE 16th Ter,Florida,2069,Street,Residential,Yes,12071,lee                      ,AS01,4302340673,
52,420,16th,Ter,Cape Coral,FL,33990,,420 SE 16th Ter,Florida,611,Street,Residential,Yes,12071,lee                      ,AS01,6583396449,
53,421,16th,Ter,Cape Coral,FL,33990,,421 SE 16th Ter,Florida,2069,Street,Residential,Yes,12071,lee                      ,AS01,9863197552,
54,424,16th,Ter,Cape Coral,FL,33990,,424 SE 16th Ter,Florida,611,Street,Residential,Yes,12071,lee                      ,AS01,1445734591,
55,428,16th,Ter,Cape Coral,FL,33990,,428 SE 16th Ter,Florida,611,Street,Residential,Yes,12071,lee                      ,AS01,1075071525,
56,429,16th,Ter,Cape Coral,FL,33990,,429 SE 16th Ter,Florida,2069,Street,Residential,Yes,12071,lee                      ,AS01,5543680504,
57,432,16th,Ter,Cape Coral,FL,33990,,432 SE 16th Ter,Florida,611,Street,Residential,Yes,12071,lee                      ,AS01,9482739261,
58,500,16th,Ter,Cape Coral,FL,33990,,500 SE 16th Ter,Florida,2068,Street,Residential,Yes,12071,lee                      ,AS01,7511340274,
59,501,16th,Ter,Cape Coral,FL,33990,,501 SE 16th Ter,Florida,2000,Street,Residential,Yes,12071,lee                      ,AS01,7252902438,
60,504,16th,Ter,Cape Coral,FL,33990,,504 SE 16th Ter,Florida,2068,Street,Residential,Yes,12071,lee                      ,AS01,9561193418,
61,509,16th,Ter,Cape Coral,FL,33990,,509 SE 16th Ter,Florida,2000,Street,Residential,Yes,12071,lee                      ,AS01,9814734861,
62,512,16th,Ter,Cape Coral,FL,33990,,512 SE 16th Ter,Florida,2068,Street,Residential,Yes,12071,lee                      ,AS01,5460284837,
63,516,16th,Ter,Cape Coral,FL,33990,,516 SE 16th Ter,Florida,2068,Street,Residential,Yes,12071,lee                      ,AS01,4248877399,
64,517,16th,Ter,Cape Coral,FL,33990,,517 SE 16th Ter,Florida,2000,Street,Residential,Yes,12071,lee                      ,AS01,4896937820,
65,520,16th,Ter,Cape Coral,FL,33990,,520 SE 16th Ter,Florida,2068,Street,Residential,Yes,12071,lee                      ,AS01,4318253112,
66,523,16th,Ter,Cape Coral,FL,33990,,523 SE 16th Ter,Florida,2000,Street,Residential,Yes,12071,lee                      ,AS01,4185853693,
67,524,16th,Ter,Cape Coral,FL,33990,,524 SE 16th Ter,Florida,2068,Street,Residential,Yes,12071,lee                      ,AS01,7356085536,
68,528,16th,Ter,Cape Coral,FL,33990,,528 SE 16th Ter,Florida,2068,Street,Residential,Yes,12071,lee                      ,AS01,2331454134,
69,601,16th,Ter,Cape Coral,FL,33990,,601 SE 16th Ter,Florida,2143,Street,Residential,Yes,12071,lee                      ,AS01,7167220481,
70,602,16th,Ter,Cape Coral,FL,33990,,602 SE 16th Ter,Florida,2142,Street,Residential,Yes,12071,lee                      ,AS01,6234252823,
71,606,16th,Ter,Cape Coral,FL,33990,,606 SE 16th Ter,Florida,2142,Street,Residential,Yes,12071,lee                      ,AS01,7125539299,
72,609,16th,Ter,Cape Coral,FL,33990,,609 SE 16th Ter,Florida,2143,Street,Residential,Yes,12071,lee                      ,AS01,1768049815,
73,610,16th,Ter,Cape Coral,FL,33990,,610 SE 16th Ter,Florida,2142,Street,Residential,Yes,12071,lee                      ,AS01,3490247818,
74,613,16th,Ter,Cape Coral,FL,33990,,613 SE 16th Ter,Florida,2143,Street,Residential,Yes,12071,lee                      ,AS01,4381690684,
75,614,16th,Ter,Cape Coral,FL,33990,,614 SE 16th Ter,Florida,2142,Street,Residential,Yes,12071,lee                      ,AS01,6776907682,
76,617,16th,Ter,Cape Coral,FL,33990,,617 SE 16th Ter,Florida,2143,Street,Residential,Yes,12071,lee                      ,"AS01,AS16",1348521309,
77,618,16th,Ter,Cape Coral,FL,33990,,618 SE 16th Ter,Florida,2142,Street,Residential,Yes,12071,lee                      ,AS01,1511965054,
78,621,16th,Ter,Cape Coral,FL,33990,,621 SE 16th Ter,Florida,2143,Street,Residential,Yes,12071,lee                      ,AS01,6141865564,
79,622,16th,Ter,Cape Coral,FL,33990,,622 SE 16th Ter,Florida,2142,Street,Residential,Yes,12071,lee                      ,"AS01,AS16",8493161802,
80,627,16th,Ter,Cape Coral,FL,33990,,627 SE 16th Ter,Florida,2143,Street,Residential,Yes,12071,lee                      ,AS01,9709930117,
81,903,16th,Ter,Cape Coral,FL,33990,,903 SE 16th Ter,Florida,3431,Street,Residential,Yes,12071,lee                      ,AS01,6928766655,
82,907,16th,Ter,Cape Coral,FL,33990,,907 SE 16th Ter,Florida,3431,Street,Residential,Yes,12071,lee                      ,AS01,8726346421,
83,908,16th,Ter,Cape Coral,FL,33990,,908 SE 16th Ter,Florida,3430,Street,Residential,Yes,12071,lee                      ,AS01,9049589665,
84,911,16th,Ter,Cape Coral,FL,33990,,911 SE 16th Ter,Florida,3431,Street,Residential,Yes,12071,lee                      ,AS01,8846890420,
85,912,16th,Ter,Cape Coral,FL,33990,,912 SE 16th Ter,Florida,3430,Street,Residential,Yes,12071,lee                      ,AS01,7871142096,
86,915,16th,Ter,Cape Coral,FL,33990,,915 SE 16th Ter,Florida,3431,Street,Residential,Yes,12071,lee                      ,AS01,8845776806,
87,916,16th,Ter,Cape Coral,FL,33990,,916 SE 16th Ter,Florida,3430,Street,Residential,Yes,12071,lee                      ,AS01,2646976983,
88,919,16th,Ter,Cape Coral,FL,33990,,919 SE 16th Ter,Florida,3431,Street,Residential,Yes,12071,lee                      ,AS01,7412946066,
89,920,16th,Ter,Cape Coral,FL,33990,,920 SE 16th Ter,Florida,3430,Street,Residential,Yes,12071,lee                      ,AS01,3138105747,
90,923,16th,Ter,Cape Coral,FL,33990,,923 SE 16th Ter,Florida,3431,Street,Residential,Yes,12071,lee                      ,AS01,4399094660,
91,924,16th,Ter,Cape Coral,FL,33990,,924 SE 16th Ter,Florida,3430,Street,Residential,Yes,12071,lee                      ,AS01,2643377663,
92,927,16th,Ter,Cape Coral,FL,33990,,927 SE 16th Ter,Florida,3431,Street,Residential,Yes,12071,lee                      ,AS01,2957174922,
93,928,16th,Ter,Cape Coral,FL,33990,,928 SE 16th Ter,Florida,3430,Street,Residential,Yes,12071,lee                      ,AS01,3394035923,
94,1002,16th,Ter,Cape Coral,FL,33990,,1002 SE 16th Ter,Florida,3736,Street,Residential,Yes,12071,lee                      ,AS01,3877745820,
95,1003,16th,Ter,Cape Coral,FL,33990,,1003 SE 16th Ter,Florida,3735,Street,Residential,Yes,12071,lee                      ,AS01,7682075627,
96,1006,16th,Ter,Cape Coral,FL,33990,,1006 SE 16th Ter,Florida,3736,Street,Residential,Yes,12071,lee                      ,AS01,3487300935,
97,1010,16th,Ter,Cape Coral,FL,33990,,1010 SE 16th Ter,Florida,3736,Street,Residential,Yes,12071,lee                      ,AS01,4901790004,
98,1011,16th,Ter,Cape Coral,FL,33990,,1011 SE 16th Ter,Florida,3735,Street,Residential,Yes,12071,lee                      ,AS01,8173580630,
99,1014,16th,Ter,Cape Coral,FL,33990,,1014 SE 16th Ter,Florida,3736,Street,Residential,Yes,12071,lee                      ,AS01,9004851533,
100,1018,16th,Ter,Cape Coral,FL,33990,,1018 SE 16th Ter,Florida,3736,Street,Residential,Yes,12071,lee                      ,"AS01,AS16",9838328844,
101,1021,16th,Ter,Cape Coral,FL,33990,,1021 SE 16th Ter,Florida,3735,Street,Residential,Yes,12071,lee                      ,AS01,5562999580,
102,1022,16th,Ter,Cape Coral,FL,33990,,1022 SE 16th Ter,Florida,3736,Street,Residential,Yes,12071,lee                      ,AS01,6871867802,
103,1026,16th,Ter,Cape Coral,FL,33990,,1026 SE 16th Ter,Florida,3736,Street,Residential,Yes,12071,lee                      ,"AS01,AS16",7921674365,
104,1101,16th,Ter,Cape Coral,FL,33990,,1101 SE 16th Ter,Florida,3781,Street,Residential,Yes,12071,lee                      ,AS01,1782458490,
105,1104,16th,Ter,Cape Coral,FL,33990,,1104 SE 16th Ter,Florida,6721,Street,Residential,Yes,12071,lee                      ,"AS01,AS16",5544985409,
106,1105,16th,Ter,Cape Coral,FL,33990,,1105 SE 16th Ter,Florida,3781,Street,Residential,Yes,12071,lee                      ,AS01,9055108531,
107,1108,16th,Ter,Cape Coral,FL,33990,,1108 SE 16th Ter,Florida,6721,Street,Residential,Yes,12071,lee                      ,AS01,4840435496,
108,1109,16th,Ter,Cape Coral,FL,33990,,1109 SE 16th Ter,Florida,3781,Street,Residential,Yes,12071,lee                      ,AS01,8519750572,
109,1112,16th,Ter,Cape Coral,FL,33990,,1112 SE 16th Ter,Florida,6721,Street,Residential,Yes,12071,lee                      ,AS01,4720489465,
110,1113,16th,Ter,Cape Coral,FL,33990,,1113 SE 16th Ter,Florida,3781,Street,Residential,Yes,12071,lee                      ,AS01,5712840432,
111,1117,16th,Ter,Cape Coral,FL,33990,,1117 SE 16th Ter,Florida,3781,Street,Residential,Yes,12071,lee                      ,AS01,9192661894,
112,1118,16th,Ter,Cape Coral,FL,33990,,1118 SE 16th Ter,Florida,6721,Street,Residential,Yes,12071,lee                      ,AS01,1735519989,
113,1121,16th,Ter,Cape Coral,FL,33990,,1121 SE 16th Ter,Florida,3781,Street,Residential,Yes,12071,lee                      ,AS01,8863339267,
114,1122,16th,Ter,Cape Coral,FL,33990,,1122 SE 16th Ter,Florida,6721,Street,Residential,Yes,12071,lee                      ,AS01,9029617555,
115,1125,16th,Ter,Cape Coral,FL,33990,,1125 SE 16th Ter,Florida,3781,Street,Residential,Yes,12071,lee                      ,AS01,3586486540,
116,1126,16th,Ter,Cape Coral,FL,33990,,1126 SE 16th Ter,Florida,6721,Street,Residential,Yes,12071,lee                      ,AS01,2397472107,
117,1129,16th,Ter,Cape Coral,FL,33990,,1129 SE 16th Ter,Florida,3781,Street,Residential,Yes,12071,lee                      ,AS01,7423397226,
118,1130,16th,Ter,Cape Coral,FL,33990,,1130 SE 16th Ter,Florida,6721,Street,Residential,Yes,12071,lee                      ,AS01,7877952606,
119,1133,16th,Ter,Cape Coral,FL,33990,,1133 SE 16th Ter,Florida,3781,Street,Residential,Yes,12071,lee                      ,AS01,2738604612,
120,1134,16th,Ter,Cape Coral,FL,33990,,1134 SE 16th Ter,Florida,6721,Street,Residential,Yes,12071,lee                      ,AS01,8779825842,
121,1201,16th,Ter,Cape Coral,FL,33990,,1201 SE 16th Ter,Florida,6735,Street,Residential,Yes,12071,lee                      ,AS01,5073085360,
122,1202,16th,Ter,Cape Coral,FL,33990,,1202 SE 16th Ter,Florida,6722,Street,Residential,Yes,12071,lee                      ,AS01,7920813231,
123,1205,16th,Ter,Cape Coral,FL,33990,,1205 SE 16th Ter,Florida,6735,Street,Residential,Yes,12071,lee                      ,AS01,1948553040,
124,1206,16th,Ter,Cape Coral,FL,33990,,1206 SE 16th Ter,Florida,6722,Street,Residential,Yes,12071,lee                      ,"AS01,AS16",3395836012,
125,1209,16th,Ter,Cape Coral,FL,33990,,1209 SE 16th Ter,Florida,6735,Street,Residential,Yes,12071,lee                      ,AS01,7901184027,
126,1210,16th,Ter,Cape Coral,FL,33990,,1210 SE 16th Ter,Florida,6722,Street,Residential,Yes,12071,lee                      ,"AS01,AS16",7898056166,
127,1213,16th,Ter,Cape Coral,FL,33990,,1213 SE 16th Ter,Florida,6735,Street,Residential,Yes,12071,lee                      ,AS01,7711006162,
128,1214,16th,Ter,Cape Coral,FL,33990,,1214 SE 16th Ter,Florida,6722,Street,Residential,Yes,12071,lee                      ,AS01,3155360019,
129,1217,16th,Ter,Cape Coral,FL,33990,,1217 SE 16th Ter,Florida,6735,Street,Residential,Yes,12071,lee                      ,AS01,8913700254,
130,1220,16th,Ter,Cape Coral,FL,33990,,1220 SE 16th Ter,Florida,6722,Street,Residential,Yes,12071,lee                      ,AS01,3305952391,
131,1302,16th,Ter,Cape Coral,FL,33990,,1302 SE 16th Ter,Florida,6723,Street,Residential,Yes,12071,lee                      ,AS01,1286863765,
132,1303,16th,Ter,Cape Coral,FL,33990,,1303 SE 16th Ter,Florida,3737,Street,Residential,Yes,12071,lee                      ,AS01,3758813039,
133,1306,16th,Ter,Cape Coral,FL,33990,,1306 SE 16th Ter,Florida,6723,Street,Residential,Yes,12071,lee                      ,AS01,5486789494,
134,1307,16th,Ter,Cape Coral,FL,33990,,1307 SE 16th Ter,Florida,3737,Street,Residential,Yes,12071,lee                      ,AS01,2199438277,
135,1310,16th,Ter,Cape Coral,FL,33990,,1310 SE 16th Ter,Florida,6723,Street,Residential,Yes,12071,lee                      ,AS01,7650407414,
136,1311,16th,Ter,Cape Coral,FL,33990,,1311 SE 16th Ter,Florida,3737,Street,Residential,Yes,12071,lee                      ,AS01,1055937948,
137,1314,16th,Ter,Cape Coral,FL,33990,,1314 SE 16th Ter,Florida,6723,Street,Residential,Yes,12071,lee                      ,AS01,2970355073,
138,1315,16th,Ter,Cape Coral,FL,33990,,1315 SE 16th Ter,Florida,3737,Street,Residential,Yes,12071,lee                      ,AS01,9737240013,
139,1318,16th,Ter,Cape Coral,FL,33990,,1318 SE 16th Ter,Florida,6723,Street,Residential,Yes,12071,lee                      ,AS01,1101463966,
140,1319,16th,Ter,Cape Coral,FL,33990,,1319 SE 16th Ter,Florida,3737,Street,Residential,Yes,12071,lee                      ,AS01,9108837108,
141,1322,16th,Ter,Cape Coral,FL,33990,,1322 SE 16th Ter,Florida,6723,Street,Residential,Yes,12071,lee                      ,AS01,4764241064,
142,1403,16th,Ter,Cape Coral,FL,33990,,1403 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,2129238368,
143,1406,16th,Ter,Cape Coral,FL,33990,,1406 SE 16th Ter,Florida,6724,Street,Residential,Yes,12071,lee                      ,AS01,1868895884,
144,1407,16th,Ter,Cape Coral,FL,33990,,1407 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,6282913545,
145,1410,16th,Ter,Cape Coral,FL,33990,,1410 SE 16th Ter,Florida,6724,Street,Residential,Yes,12071,lee                      ,AS01,3319852202,
146,1411,16th,Ter,Cape Coral,FL,33990,,1411 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,5373277064,
147,1414,16th,Ter,Cape Coral,FL,33990,,1414 SE 16th Ter,Florida,6724,Street,Residential,Yes,12071,lee                      ,AS01,8029580571,
148,1418,16th,Ter,Cape Coral,FL,33990,,1418 SE 16th Ter,Florida,6724,Street,Residential,Yes,12071,lee                      ,AS01,8122560691,
149,1419,16th,Ter,Cape Coral,FL,33990,,1419 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,6856822939,
150,1422,16th,Ter,Cape Coral,FL,33990,,1422 SE 16th Ter,Florida,6724,Street,Residential,Yes,12071,lee                      ,AS01,9025994207,
151,1423,16th,Ter,Cape Coral,FL,33990,,1423 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,6037271482,
152,1426,16th,Ter,Cape Coral,FL,33990,,1426 SE 16th Ter,Florida,6724,Street,Residential,Yes,12071,lee                      ,AS01,3687557449,
153,1427,16th,Ter,Cape Coral,FL,33990,,1427 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,2999933781,
154,1430,16th,Ter,Cape Coral,FL,33990,,1430 SE 16th Ter,Florida,6724,Street,Residential,Yes,12071,lee                      ,"AS01,AS16",4025095533,
155,1431,16th,Ter,Cape Coral,FL,33990,,1431 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,7922457091,
156,1434,16th,Ter,Cape Coral,FL,33990,,1434 SE 16th Ter,Florida,6724,Street,Residential,Yes,12071,lee                      ,AS01,1863951700,
157,1435,16th,Ter,Cape Coral,FL,33990,,1435 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,2571082811,
158,1438,16th,Ter,Cape Coral,FL,33990,,1438 SE 16th Ter,Florida,6724,Street,Residential,Yes,12071,lee                      ,AS01,2751727146,
159,1439,16th,Ter,Cape Coral,FL,33990,,1439 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,9204641814,
160,1442,16th,Ter,Cape Coral,FL,33990,,1442 SE 16th Ter,Florida,, ,Business,Yes,12071,lee                      ,AS03,5873575873,
161,1443,16th,Ter,Cape Coral,FL,33990,,1443 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,6712680043,
162,1446,16th,Ter,Cape Coral,FL,33990,,1446 SE 16th Ter,Florida,6724,Street,Residential,Yes,12071,lee                      ,AS01,8220699777,
163,1447,16th,Ter,Cape Coral,FL,33990,,1447 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,4216007782,
164,1450,16th,Ter,Cape Coral,FL,33990,,1450 SE 16th Ter,Florida,6724,Street,Residential,Yes,12071,lee                      ,AS01,3779948562,
165,1451,16th,Ter,Cape Coral,FL,33990,,1451 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,1521933829,
166,1454,16th,Ter,Cape Coral,FL,33990,,1454 SE 16th Ter,Florida,6724,Street,Residential,Yes,12071,lee                      ,AS01,1867265143,
167,1455,16th,Ter,Cape Coral,FL,33990,,1455 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,5777129489,
168,1458,16th,Ter,Cape Coral,FL,33990,,1458 SE 16th Ter,Florida,6724,Street,Residential,Yes,12071,lee                      ,AS01,3972990303,
169,1459,16th,Ter,Cape Coral,FL,33990,,1459 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,9371413194,
170,1462,16th,Ter,Cape Coral,FL,33990,,1462 SE 16th Ter,Florida,6724,Street,Residential,Yes,12071,lee                      ,AS01,9601296122,
171,1463,16th,Ter,Cape Coral,FL,33990,,1463 SE 16th Ter,Florida,6726,Street,Residential,Yes,12071,lee                      ,AS01,2251079330,
172,1504,16th,Ter,Cape Coral,FL,33990,,1504 SE 16th Ter,Florida,6725,Street,Residential,Yes,12071,lee                      ,AS01,5336038547,
173,1505,16th,Ter,Cape Coral,FL,33990,,1505 SE 16th Ter,Florida,6727,Street,Residential,Yes,12071,lee                      ,AS01,5953605702,
174,1512,16th,Ter,Cape Coral,FL,33990,,1512 SE 16th Ter,Florida,6725,Street,Residential,Yes,12071,lee                      ,AS01,3568916480,
175,1516,16th,Ter,Cape Coral,FL,33990,,1516 SE 16th Ter,Florida,, ,Residential,Yes,12071,lee                      ,AS03,9799787932,
0,104,38th,Ter,Cape Coral,FL,33914,,104 SW 38th Ter,Florida,5050,Street,Residential,Yes,12071,lee                      ,AS01,8853204229,
1,108,38th,Ter,Cape Coral,FL,33914,,108 SW 38th Ter,Florida,5050,Street,Residential,Yes,12071,lee                      ,AS01,8477331798,
2,112,38th,Ter,Cape Coral,FL,33914,,112 SW 38th Ter,Florida,5050,Street,Residential,Yes,12071,lee                      ,AS01,8251551549,
